date,stock_id,year,StockEarningsDistribution,StockStatutorySurplus,StockExDividendTradingDate,TotalEmployeeStockDividend,TotalEmployeeStockDividendAmount,RatioOfEmployeeStockDividendOfTotal,RatioOfEmployeeStockDividend,CashEarningsDistribution,CashStatutorySurplus,CashExDividendTradingDate,CashDividendPaymentDate,TotalEmployeeCashDividend,TotalNumberOfCashCapitalIncrease,CashIncreaseSubscriptionRate,CashIncreaseSubscriptionpRrice,RemunerationOfDirectorsAndSupervisors,ParticipateDistributionOfTotalShares,AnnouncementDate,AnnouncementTime
2010-10-31,0050,99,0.0,0.0,,0.0,0.0,0.0,0.0,2.2,0.0,2010-10-25,2010-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,
2011-11-01,0050,100,0.0,0.0,,0.0,0.0,0.0,0.0,1.95,0.0,2011-10-26,2011-11-29,0.0,0.0,0.0,0.0,0.0,0.0,,
2012-10-30,0050,101,0.0,0.0,,0.0,0.0,0.0,0.0,1.85,0.0,2012-10-24,2012-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,
2013-10-30,0050,102,0.0,0.0,,0.0,0.0,0.0,0.0,1.35,0.0,2013-10-24,2013-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,
2014-11-01,0050,103,0.0,0.0,,0.0,0.0,0.0,0.0,1.55,0.0,2014-10-24,2014-11-27,0.0,0.0,0.0,0.0,0.0,0.0,,
2015-11-01,0050,104,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,2015-10-26,2015-11-26,0.0,0.0,0.0,0.0,0.0,0.0,,
2016-08-03,0050,105,0.0,0.0,,0.0,0.0,0.0,0.0,0.85,0.0,2016-07-28,2016-08-30,0.0,0.0,0.0,0.0,0.0,0.0,,
2017-02-14,0050,106,0.0,0.0,,0.0,0.0,0.0,0.0,1.7,0.0,2017-02-08,2017-03-14,0.0,0.0,0.0,0.0,0.0,0.0,,
2017-08-06,0050,106,0.0,0.0,,0.0,0.0,0.0,0.0,0.7,0.0,2017-07-31,2017-08-31,0.0,0.0,0.0,0.0,0.0,0.0,,
2018-02-04,0050,107,0.0,0.0,,0.0,0.0,0.0,0.0,2.2,0.0,2018-01-29,2018-03-13,0.0,0.0,0.0,0.0,0.0,0.0,,
2018-07-29,0050,107,0.0,0.0,,0.0,0.0,0.0,0.0,0.7,0.0,2018-07-23,2018-08-27,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-01-28,0050,108,0.0,0.0,,0.0,0.0,0.0,0.0,2.3,0.0,2019-01-22,2019-03-08,0.0,0.0,0.0,0.0,0.0,0.0,,
2019-07-27,0050,108,0.0,0.0,,0.0,0.0,0.0,0.0,0.7,0.0,2019-07-19,2019-08-22,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-02-08,0050,109,0.0,0.0,,0.0,0.0,0.0,0.0,2.9,0.0,2020-01-31,2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,,
2020-07-27,0050,109,0.0,0.0,,0.0,0.0,0.0,0.0,0.7,0.0,2020-07-21,2020-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,
2021-01-30,0050,110,0.0,0.0,,0.0,0.0,0.0,0.0,3.05,0.0,2021-01-22,2021-03-09,0.0,0.0,0.0,0.0,0.0,0.0,,
2021-07-27,0050,110,0.0,0.0,,0.0,0.0,0.0,0.0,0.35,0.0,2021-07-21,2021-08-24,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-01-29,0050,111,0.0,0.0,,0.0,0.0,0.0,0.0,3.2,0.0,2022-01-21,2022-03-04,0.0,0.0,0.0,0.0,0.0,0.0,,
2022-07-24,0050,111,0.0,0.0,,0.0,0.0,0.0,0.0,1.8,0.0,2022-07-18,2022-08-19,0.0,0.0,0.0,0.0,0.0,0.0,,
2023-02-05,0050,112,0.0,0.0,,0.0,0.0,0.0,0.0,2.6,0.0,2023-01-30,2023-03-07,0.0,0.0,0.0,0.0,0.0,0.0,,
2023-07-24,0050,112,0.0,0.0,,0.0,0.0,0.0,0.0,1.9,0.0,2023-07-18,2023-08-11,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-01-23,0050,113,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,2024-01-17,2024-02-21,0.0,0.0,0.0,0.0,0.0,0.0,,
2024-07-22,0050,113,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2024-07-16,2024-08-09,0.0,0.0,0.0,0.0,0.0,0.0,,
2025-01-25,0050,114,0.0,0.0,,0.0,0.0,0.0,0.0,2.7,0.0,2025-01-17,2025-02-20,0.0,0.0,0.0,0.0,0.0,0.0,,
2025-07-27,0050,114,0.0,0.0,,0.0,0.0,0.0,0.0,0.36,0.0,2025-07-21,2025-08-08,0.0,0.0,0.0,0.0,0.0,0.0,,
2026-01-28,0050,115,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,2026-01-22,2026-02-11,0.0,0.0,0.0,0.0,0.0,0.0,,
